created_at,text
2021-12-04 7:14:13,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:14:10,"RT @HYBE_MERCH: Ain’t nothing that can stop how we move🧡

BTS PERMISSION TO DANCE ON STAGE - LA Official Merch
STYLE FILM📺

📅NOV 26~28 , NO…"
2021-12-04 7:14:09,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:14:08,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:05,"RT @trinhers: #PTD_ON_STAGE_LA SETLIST D1-D4

- all OT7 @BTS_twt songs performed. 🥺

(thanks to @bts_kookiemon! 💜) https://t.co/g2jj6jcfTv"
2021-12-04 7:14:04,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:14:04,"RT @LiamMcEwan: 4 brilliant shows. 7 incredible artists. Congrats, @BTS_twt. 💜 #PTD_ON_STAGE_LA"
2021-12-04 7:14:02,RT @kooskith: JUNGKOOK IS SO HOT FOR THIS #PTD_ON_STAGE_LA https://t.co/F4kV6p1fYA
2021-12-04 7:14:01,RT @jinshour: EVERYONE LOOK AT HIM RN !!!!!! #PTD_ON_STAGE_LA https://t.co/ImY335I8qO
2021-12-04 7:14:01,"BEST FIRST CONCERT EXPERIENCE!! 😭😭💜

#PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA https://t.co/DMTIsDDz1H"
2021-12-04 7:14:00,RT @busanbros: that girl’s hand 🥴🥴 but anyway’s my mans looks scrumptious #PTD_ON_STAGE_LA_Day3 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co…
2021-12-04 7:14:00,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:14:00,RT @busanbros: LOML #JIMIN #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/MyBg14gaSf
2021-12-04 7:13:58,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:56,RT @nodirectioncasa: My mind was blown tonight. What an insane show to watch on that level. @BTS_twt @bts_bighit @coldplay #PTD_ON_STAGE_LA…
2021-12-04 7:13:54,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:13:54,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:13:53,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:53,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:13:53,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:13:53,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:13:52,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:13:52,"RT @ETERNALKSM: FOUND PHONE PLS RT. 

IF IT BELONGS TO YOU WE HANDED IT TO A STAFF @ THE AMORE PACIFIC BOOTH 
#PTD_ON_STAGE_LA #PTD_ON_STAG…"
2021-12-04 7:13:51,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:13:50,RT @irenouken: best boy having the best time #jungkook #PTD_ON_STAGE_LA  #PTD_ON_STAGE_LA_Day3 https://t.co/u8MpxCCIwn
2021-12-04 7:13:49,"RT @ETERNALKSM: FOUND PHONE PLS RT. 

IF IT BELONGS TO YOU WE HANDED IT TO A STAFF @ THE AMORE PACIFIC BOOTH 
#PTD_ON_STAGE_LA #PTD_ON_STAG…"
2021-12-04 7:13:46,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:13:46,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:46,"RT @BTSupdate_7: The way Namjoon changed his BWL verse from korean to english to japanese !?!??

WOW !!!

#PTD_ON_STAGE_LA #RM  https://t.c…"
2021-12-04 7:13:45,"RT @AureliaOT7: Everyone is just STUNNING

#PTD_ON_STAGE_LA #BTSARMY https://t.co/4dxKxwKP9t"
2021-12-04 7:13:44,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:13:43,"RT @LiamMcEwan: 4 brilliant shows. 7 incredible artists. Congrats, @BTS_twt. 💜 #PTD_ON_STAGE_LA"
2021-12-04 7:13:41,RT @busanbros: you are my universe 🥺 #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/uGA7zCU0l3
2021-12-04 7:13:40,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:13:39,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:13:38,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:13:38,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:13:34,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:33,"RT @ETERNALKSM: FOUND PHONE PLS RT. 

IF IT BELONGS TO YOU WE HANDED IT TO A STAFF @ THE AMORE PACIFIC BOOTH 
#PTD_ON_STAGE_LA #PTD_ON_STAG…"
2021-12-04 7:13:32,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:13:32,RT @busanbros: THE DUALITY??!|£|¥ #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/Exkcjk5ZIQ
2021-12-04 7:13:29,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:28,RT @philiphengg: Another pic of me in the jacket…I WAS SHAKING WHEN I WORE IT #PTD_ON_STAGE_LA https://t.co/GnxBfBiJ4Q
2021-12-04 7:13:27,RT @bellapoarch: So this is what heaven is like😭✨ #PTD_ON_STAGE_LA https://t.co/kwxdh4hMDB
2021-12-04 7:13:26,"RT @McDonalds: don't cry because it's D4 of #PTD_ON_STAGE_LA, smile because this happened https://t.co/69qSyinC9c"
2021-12-04 7:13:26,RT @philiphengg: Tae really told the cameraman to hand his jacket over to us 🥲 #PTD_ON_STAGE_LA https://t.co/sR0cebQ5p4
2021-12-04 7:13:25,"RT @_RapperJK: #JUNGKOOK
✧ Most mentioned member &amp; trended worldwide on twitter on ALL 4 DAYS!!
#PTD_ON_STAGE_LA https://t.co/JIfzIHBXec"
2021-12-04 7:13:24,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:23,"RT @bts_bighit: Who's excited to see the rest of PERMISSION TO DANCE ON STAGE - LA?🙌 Can't wait to see you all again very soon!💜

🌟 Highlig…"
2021-12-04 7:13:22,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:13:22,"RT @prachi_tae: High like the moon rock with me baby
Kim Taehyung 
#BTSV jungkook
#BTS_Butter #JingleBallWithBTS
#PTD_ON_STAGE_LA 
https://…"
2021-12-04 7:13:21,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:13:20,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:13:18,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:13:16,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:14,"RT @Daily_JKUpdate: JUNGKOOK is the coolest person ever ..look at his purple mic standing at his hand at the end 😭🔥

#PTD_ON_STAGE_LA_Day3…"
2021-12-04 7:13:13,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:12,"RT @sugako0ki: DELAYED STREAM GIVEAWAY 

Since the main livestream is over I will let 2 of my MOOTS watch the delayed stream on my backup a…"
2021-12-04 7:13:12,"RT @prachi_tae: High like the moon rock with me baby
Kim Taehyung 
#BTSV jungkook
#BTS_Butter #JingleBallWithBTS
#PTD_ON_STAGE_LA 
https://…"
2021-12-04 7:13:11,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:13:11,"RT @TheTKGlobal: 📉| TaeKook's real time trends during #PTD_ON_STAGE_LA D3. All 3 unit names continues to trend! 

1. taekook 
2. #taekook…"
2021-12-04 7:13:11,RT @kooskith: JUNGKOOK IS SO HOT FOR THIS #PTD_ON_STAGE_LA https://t.co/F4kV6p1fYA
2021-12-04 7:13:10,"RT @LiamMcEwan: 4 brilliant shows. 7 incredible artists. Congrats, @BTS_twt. 💜 #PTD_ON_STAGE_LA"
2021-12-04 7:13:08,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:13:07,"RT @AureliaOT7: Everyone is just STUNNING

#PTD_ON_STAGE_LA #BTSARMY https://t.co/4dxKxwKP9t"
2021-12-04 7:13:06,"RT @allkpop: [UCC] The last day of BTS' #PTD_ON_STAGE_LA concert had ended and fans admit to being 'bias wrecked' by Jimin, thanks to his s…"
2021-12-04 7:13:03,RT @busanbros: THE DUALITY??!|£|¥ #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/Exkcjk5ZIQ
2021-12-04 7:13:02,RT @busanbros: TAE WAS JUST TAKING EVERYTHING IN AT THE END 🥺 I LOVE HIM SO MUCH 😭😭 #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS ht…
2021-12-04 7:13:01,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:12:59,RT @philiphengg: Tae really told the cameraman to hand his jacket over to us 🥲 #PTD_ON_STAGE_LA https://t.co/sR0cebQ5p4
2021-12-04 7:12:58,"RT @kmthkh73: Taehyung’s birthday ad on Hollywood Blvd!💜
@KIMTAEHYUNGBAR_ 

#TAEHYUNG #KIMTAEHYUNG #V #bts
#BTSSoFiStadium #PTD_ON_STAGE_LA…"
2021-12-04 7:12:58,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:12:58,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:55,"RT @bts_bighit: Who's excited to see the rest of PERMISSION TO DANCE ON STAGE - LA?🙌 Can't wait to see you all again very soon!💜

🌟 Highlig…"
2021-12-04 7:12:53,RT @busanbros: Tae’s reaction to the moons for Jin 💗💗 #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/BupDix95S8
2021-12-04 7:12:53,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:50,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:12:48,"RT @BABANGTAN_613: BTS #PTD_ON_STAGE_LA   CONCERT

BTS hd wallpaper (LRB VER)

#NAMJOON #RM #SEOKJIN #JIN #YOONGI #SUGA #HOSEOK #JHOPE #JIM…"
2021-12-04 7:12:47,"RT @BlueBunny0901: 211128 HD
good night my kook💜
#jungkook #JUNGKOOK #JK #BTS          
#전정국 #정국 #방탄소년단 #PTD_ON_STAGE_LA https://t.co/GYDUO…"
2021-12-04 7:12:47,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:12:47,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:12:46,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:12:42,"RT @setiogi: “Let’s all stay healthy.
Let’s all stay happy.”
-@BTS_twt Jungkook💜

#BTS #방탄소년단 #JK #정국 #PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_Day…"
2021-12-04 7:12:39,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:12:38,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:38,"RT @ChonkyRj: This is how it looked like in section B3 during the #LAHeartsJin project. 

I hope it gave Kim Seokjin a small portion of hap…"
2021-12-04 7:12:38,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:12:37,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:12:36,"RT @USBTSARMY: [📰 | Soompi]
BTS Makes History By Earning $33.3 Million And Selling Over 200,000 Tickets During 4-Day LA Concert

Read about…"
2021-12-04 7:12:35,"RT @TheStephCo: So exhausted from traveling, but I would do it all over again in an instant. Standing with 50k other people that love them…"
2021-12-04 7:12:33,RT @Kpop_Herald: From the scene! So many purples! 💜 #PTD_ON_STAGE_LA #PTD_KpopHerald @BTS_twt https://t.co/YvZ5KPi4EU
2021-12-04 7:12:30,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:29,"RT @namseokz: LOOK AT THIS VIDEO I TOOK OF JUNGKOOK😭

#PTD_ON_STAGE_LA_Day2
#PTD_ON_STAGE_LA https://t.co/XrtAVKgt52"
2021-12-04 7:12:28,RT @NjPutul: Seok-Jin saw army project for his birthday 🥲 and his reaction was damn I'm crying 😭😭😭😭 We love you Seok-Jin 💜 #JIN  #HappyBirt…
2021-12-04 7:12:28,"RT @_jungKOOKIE13: THE CHILLS EVERY TIME YOONGI GROWLS HIS ICONIC ""MAKE SOME NOISE"" @BTS_twt 🧡🔥 #SUGA #PTD_ON_STAGE_LA #PTD_ON_STAGE

https…"
2021-12-04 7:12:25,"RT @Jimingi9593: #PTD_ON_STAGE_LA #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA_D4 #BTSARMY #BTS 

@BTS_twt please come to Europe 🤡💀

pre concert…"
2021-12-04 7:12:24,RT @nodirectioncasa: My mind was blown tonight. What an insane show to watch on that level. @BTS_twt @bts_bighit @coldplay #PTD_ON_STAGE_LA…
2021-12-04 7:12:23,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:23,RT @seooookjinnie: tawhyung said make some noise in tiny #PTD_ON_STAGE_LA https://t.co/HIQgFi01G8
2021-12-04 7:12:22,RT @busanbros: LOML #JIMIN #PTD_ON_STAGE_LA_Day4 #PTD_ON_STAGE_LA  #방탄소년단  #BTS https://t.co/MyBg14gaSf
2021-12-04 7:12:21,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:20,"RT @QJeyZeee: Happy birthday World Wide Handsome Jin!!!! 🎉🎊🎂
#BTSARMY loves you so much! I love you Jin Jin Jin!!! 
Eat well and rest well…"
2021-12-04 7:12:18,RT @yeahsuga_: more photos from last night of jin’s reaction to #LAHeartsJin 🥺 happy happy birthday mr wwh 💜🌟 #HappyBirthdayJin #PTD_ON_STA…
2021-12-04 7:12:16,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:15,"RT @BTSupdate_7: IM CRYING?!?!?!? JIN SAW HIS BIRTHDAY PROJECT AND WAS AMAZED !!!!

#HappyBirthdayJin #PTD_ON_STAGE_LA https://t.co/wBFFimN…"
2021-12-04 7:12:15,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:14,"RT @BTSupdate_7: IM CRYING!?!?? DID NAMJOON JUST BREAK THAT SMOKE 🔫?!?!? LOL 😆🤣

#RM #PTD_ON_STAGE_LA 
 https://t.co/AJuoXwPv90"
2021-12-04 7:12:11,RT @kooskith: JUNGKOOK IS SO HOT FOR THIS #PTD_ON_STAGE_LA https://t.co/F4kV6p1fYA
2021-12-04 7:12:09,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:12:08,RT @nodirectioncasa: My mind was blown tonight. What an insane show to watch on that level. @BTS_twt @bts_bighit @coldplay #PTD_ON_STAGE_LA…
2021-12-04 7:12:06,"RT @ixvii_7: #JIMIN  #지민 
#PTD_ON_STAGE_LA           
#PTD_ON_STAGE_LA_Day4
My universe
95z jump jump https://t.co/mhK0FtaMWV"
2021-12-04 7:12:05,RT @TVWatchtower: Jungkook taking everyone's breath away. #PTD_ON_STAGE_LA 💜 https://t.co/gUjBlHpYt7
2021-12-04 7:12:04,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:12:03,"RT @JinCrave: Kim Seokjin!!! 😭🥺
Thank you! Thank you so much #MoonForJinLA #LAHeartsJin !! You guys are amazing! 😭
I can't stop crying! 
#P…"
2021-12-04 7:12:03,"RT @kmthkh73: Taehyung’s birthday ad on Hollywood Blvd!💜
@KIMTAEHYUNGBAR_ 

#TAEHYUNG #KIMTAEHYUNG #V #bts
#BTSSoFiStadium #PTD_ON_STAGE_LA…"
2021-12-04 7:11:59,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:11:59,"RT @7_amae: Meet the cutest ARMY couple ever.  Their investment is top tier. They spoke of everything from BTSRUN, ITSP, Vlive, Weverse… Th…"
2021-12-04 7:11:59,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:11:59,"RT @btsanalytics: .@BTS_twt Scores the Biggest Boxscore in Almost a Decade, Thanks to Four Nights at SoFi Stadium

#PTD_ON_STAGE_LA 

 http…"
2021-12-04 7:11:58,"RT @Min_Genius1994: BTS JAPAN OFFICIAL FANCLUB

HYUNG LINE HD WALLPAPERS

#PTD_ON_STAGE_LA #BTS #BTSARMY #BTSCONCERT #BTSTickets #RMM #NAMJ…"
2021-12-04 7:11:55,RT @Daily_JKUpdate: A lovely grandma with her JUNGKOOK’s blanket with his Lotte Duty Free photo 😭😭😭 this is so beautiful and wholesome 🥺🥺…
2021-12-04 7:11:55,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:11:53,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:11:52,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:11:51,RT @babysun_hsw: jk and his little flower 🌸🥺 #BTS #BTSinLA #PTD_ON_STAGE_LA #정국 #JUNGKOOK https://t.co/s8q5sYpRYD
2021-12-04 7:11:51,RT @bellapoarch: So this is what heaven is like😭✨ #PTD_ON_STAGE_LA https://t.co/kwxdh4hMDB
2021-12-04 7:11:51,"RT @reiz_i: #SUGA 🐱🎤
#PTD_ON_STAGE_LA  
@BTS_twt 

📷 :) @ vop3pics https://t.co/Zy4poDcjZc"
2021-12-04 7:11:49,"THE Jeon Jungkook was right there. Right. There. 
#BTS #PTD_ON_STAGE_LA https://t.co/rR437Plvpf"
2021-12-04 7:11:48,"RT @irenouken: omg tae controlling the army bombs 

#PTD_ON_STAGE_LA  #PTD_ON_STAGE_LA_Day3 https://t.co/ejxcCl3Xp0"
2021-12-04 7:11:48,RT @bellapoarch: So this is what heaven is like😭✨ #PTD_ON_STAGE_LA https://t.co/kwxdh4hMDB
2021-12-04 7:11:48,RT @serapjm: And that’s on BTS main dancers 🔥🔥🔥 #Jihope #JIMIN #JHOPE #PTD_ON_STAGE_LA https://t.co/N4amkX7GLo
2021-12-04 7:11:46,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:11:46,"RT @TaeTaes92: It was only inevitable that Namjoon was going to break something.. 😭😭
#PTD_ON_STAGE_LA_Day4 
#PTD_ON_STAGE_LA 
#PTD_LA_ON_ST…"
2021-12-04 7:11:46,"RT @HonSoolRapper: #YOONGI #SUGA #BTSSUGA There he goes! MAKE SOME NOISE!!!!! #BTS  #BTSARMY  
 #PTD_ON_STAGE_LA  #Stage_For_ARMY  @BTS_twt…"
2021-12-04 7:11:46,"RT @Daily_JKUpdate: JUNGKOOK’s ON bridge🔥

#PTD_ON_STAGE_LA  
#PTD_ON_STAGE_LA_Day4

 https://t.co/JfSwWKA2dT"
2021-12-04 7:11:43,RT @ProbablyBTS: BTS Turns Music Into Memory at L.A. Permission to Dance Concerts #PTD_On_Stage_LA ⁦@BTS_twt⁩  https://t.co/Ui58LkwVeJ
2021-12-04 7:11:41,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:11:40,"RT @BTSxSasha: #PTD_ON_STAGE_LA_Day4 

ME: Do you think we were loud?

SOFI STAFF: I’ve worked a lot of events…NFL, Kaskade, Rolling Stones…"
2021-12-04 7:11:40,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
2021-12-04 7:11:38,"RT @soompi: #BTS Makes History By Earning $33.3 Million And Selling Over 200,000 Tickets During 4-Day LA Concert #PTD_ON_STAGE_LA 
https://…"
2021-12-04 7:11:36,"RT @inspired_army: Turned the confetti I collected from #PTD_ON_STAGE_LA Day 1 concert into a custom ornament💜 I will never, ever forget th…"
2021-12-04 7:11:36,RT @bellapoarch: So this is what heaven is like😭✨ #PTD_ON_STAGE_LA https://t.co/kwxdh4hMDB
2021-12-04 7:11:32,"RT @lsirikul: Not the group making fun of Jimin during Save Me lol 
#PTD_ON_STAGE_LA_Day3 #PTD_ON_STAGE_LA #bts https://t.co/FQ2zOYEhQR"
2021-12-04 7:11:31,"RT @LiamMcEwan: With my bro, @MAXMusic at #PTD_ON_STAGE_LA 💜

So nice to celebrate live music. https://t.co/F3PDBtgSiu"
